filename,label,start,duration,intensity,cog,sdev,skew,kurt
filename,label,start,duration,intensity,cog,sdev,skew,kurt
xâišt-please_s1.wav,x11ɑ,0.2746223335,0.1539430448,18.26729351,2442.319086,2964.834369,2.310867565,6.333669345
filename,label,start,duration,intensity,cog,sdev,skew,kurt
xėltâ-shehaseaten_s1.wav,x11ə,0.6540582147,0.14871639,17.36659083,3147.342824,3451.96679,2.033397656,3.673987885
filename,label,start,duration,intensity,cog,sdev,skew,kurt
xėtnâ-son-in-law_s1.wav,x11ə,0.2417157239,0.1681224335,23.24049261,2778.542267,3070.703255,2.104477135,3.81910281
filename,label,start,duration,intensity,cog,sdev,skew,kurt
"zērele-hesowed,heplanted_s1.wav",z11ē,0.2030080616,0.1886375333,29.54438351,9024.441885,2450.082929,-1.297381331,4.064999858
filename,label,start,duration,intensity,cog,sdev,skew,kurt
zėnDÂN-prison_s1.wav,z13ə,0.3393258427,0.1984233143,26.3149862,4712.37962,4876.158334,0.3903591443,-1.49480504
filename,label,start,duration,intensity,cog,sdev,skew,kurt
ŠEMRÂ-spiderweb_s1.wav,ʃ22ɛ,0.0585200907,0.1772621074,26.35691197,6064.1598,2592.114877,1.561318992,4.000692745
filename,label,start,duration,intensity,cog,sdev,skew,kurt
ŠĒWAWE-neigbors_s1.wav,ʃ22ē,0.3100172427,0.1944959027,18.84798356,5484.915968,2750.208835,1.202450325,2.565442035
filename,label,start,duration,intensity,cog,sdev,skew,kurt
ŠĒWAWÂ-neighbor_s1.wav,ʃ22ē,0.08211345757,0.149063744,20.36467551,5497.87417,2479.526965,1.156374402,3.592570707
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šaroe_s1.wav,ʃ11æ,0.006280247983,0.1638600277,18.32005036,5520.230338,2498.808752,1.474115183,3.75701579
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šaxinâ-hotwarm_s1.wav,ʃ11æ,0.301513355,0.1744217514,21.44781848,6245.453209,2298.742616,0.9107112119,2.718345704
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šiyâ-mad_s1.wav,ʃ11i,0.3176478789,0.2374816078,23.34844015,4692.075914,1950.21615,1.812447295,5.73701661
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šiškâ-sewingneedle_s1.wav,ʃ11i,0.01299708346,0.2055013338,20.18352883,5046.695474,2349.161571,1.827692263,4.512228096
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šiškâ2_s1.wav,ʃ11i,0.03845206637,0.1972168578,19.5169003,5588.149528,3559.94621,-0.0188302583,-0.5037959773
filename,label,start,duration,intensity,cog,sdev,skew,kurt
šiškâ3_s1.wav,ʃ11i,0.2246569172,0.2583618683,20.51062286,5721.427876,2291.693178,1.457739868,4.103954176
filename,label,start,duration,intensity,cog,sdev,skew,kurt
