Filename,Segment,F1,F2
TAHLANAH,ah22,538.6500771377152,1041.2012549154747
TAHLANAH,a22,823.0892546335314,1343.3474827151547
TAHLANAH,ah22,528.3732635793675,1338.1422447031043
TAHYFAH,ah22,587.8067857509966,1243.096967398427
TAHYFAH,ah22,634.5782497719351,1220.256766178782
TENAH2,e22,470.2836965010231,2089.2061978869833
TENAH2,ah22,705.8672227462371,1442.9292286172772
TEXMMA,ex22,547.3152012518767,1281.5063106254906
TEXMMA,ah22,597.9494831650644,1134.2654743937992
TINAH,i22,361.0913957282898,2588.5021695272394
TINAH,ah22,522.6202301664681,1470.043586450222
TOR,o22,430.5520262468221,874.7271342629941
TOR2,o22,461.0579130208189,980.9240578822678
TORE,o22,472.44378178537545,1770.746608861992
TORE,e22,1249.8099165016845,2246.257437075341
TORE2,o22,445.47833018235343,987.398607036244
TORE2,e22,525.3823795720692,2017.3040861547242
TORE3,o22,913.4303557789958,1930.700410619773
TORE3,e22,450.85770989631754,963.7745043262249
TOREV,o22,430.2229155666981,1031.5833704900042
TOREV,e22,506.65835581043723,1746.1292805459457
TOTAH,o22,396.5477648608602,1025.8042904895372
TOTAH,ah22,624.3647708105317,1218.0272957138664
TXXRELE,xx22,506.69385113799206,1465.3722749521414
TXXRELE,e22,565.7648634229738,1901.7091003195214
TXXRELE,e22,576.9394146672774,1980.903125253247
XAHNAH,ah22,750.9362857873302,1375.202135583268
XAHNAH,ah22,541.2230775785713,1159.737887454301
XAHNAH2,ah22,649.7420252961084,1381.122230355113
XAHNAH2,ah22,586.0837820116008,1248.432338207089
XALOQE,ah22,643.9099315211394,1378.778313339434
XALOQE,o22,466.6367330922547,978.8343941342841
XALOQE,e22,532.7869054097911,1928.4259886593343
XEXLTAH,ex22,488.8369060291738,1116.9182220694063
XEXLTAH,ah22,597.699011482754,1185.5921027459442
XEXPNAH,ex22,477.11207945407034,1040.268090289783
XEXPNAH,ah22,605.2002135006387,1528.041502869618
XEXPNAH2,ex11,543.1078300845215,1332.8752079248084
XEXPNAH2,ah11,457.563205227687,1245.3132879967116
XEXPNAH3,ex22,451.3804445433216,1317.140668823401
XEXPNAH3,ah22,678.4040642236846,1502.2143702030949
XEXRXEXRAH,ex22,555.2602035810831,1408.3495945167983
XEXRXEXRAH,ex22,584.4567448176717,1375.0026017953237
XEXRXEXRAH,ah22,658.2129170161372,1176.058502356243
XEXRXEXRAH2,ex22,558.88691599362,1479.0741732198644
XEXRXEXRAH2,ex22,592.2065041910431,1394.3951183185534
XEXRXEXRAH2,ah22,666.0097232696162,1189.3147174309343
XEXSLAH,ex22,460.17814803777395,1407.4740391431
XEXSLAH,ah22,657.9854467695866,1284.4319245265174
XEXTTE,ex22,495.49467997721166,1457.1736275291905
XEXTTE,e22,497.77664001038767,2004.8955447928058
YAHRAH,ah22,577.2794146630264,1151.4513339641799
YAHRAH,ah22,605.6003627321536,1143.7045407944738
YAHRAH2,ah22,612.9776131853562,1275.4004291810052
YAHRAH2,ah22,589.6571525958941,1171.4344728180047
YAHRAH3,ah22,585.3665742697042,1327.4722968514952
YAHRAH3,ah22,646.0013828658283,1158.6716314482223
YXXQERRI,xx11,481.44080750979754,1890.2914270206402
YXXQERRI,e11,538.2030617251738,1872.5749787149248
YXXQERRI,i11,321.1514057126743,2513.25422733367
amrah,a11,668.6774137242178,1504.1302205184445
amrah,ah11,621.3796075984999,1234.8990472068604
arah,a11,745.4415977867714,1832.5454952788746
arah,ah11,741.929143649415,1358.5079509053062
axni,a11,895.1596168745245,1869.777120151383
axni,i11,385.1127832807538,2509.408606540151
bali,a11,781.8939287615616,1338.6187046516268
bali,i11,317.2377843580689,2569.805641484721
bamah,a11,717.1653321121316,1309.226520788667
bamah,ah11,446.62979554833845,1077.754799358378
bastah,a11,686.0992082603653,1825.8128404046645
bastah,ah11,614.4525903156414,1415.5473612596554
baxtah,a11,766.3788171484166,1806.9538999602632
baxtah,ah11,557.8279695354242,1233.55232981442
belah,e11,494.0578909339469,2093.817923650172
belah,ah11,610.9352642304739,1167.1522333878108
belah2,e11,485.9263334787798,2124.931432695089
belah2,ah11,631.4107303460363,1239.3546783150337
blane,a11,664.8965629662576,1400.1867274481185
blane,e11,377.8009972044135,2138.314316983652
blane2,a11,649.4627065554158,1352.76172096304
blane2,e11,375.90931017198784,2385.511027660849
buz2,u11,316.59352657487733,1942.1047101880306
dewah,e11,463.4849777856952,2200.769437599628
dewah,ah11,611.0223695550347,1218.1550594003277
dexmmah,ex11,501.28575660956426,1321.7024009583083
dexmmah,ah11,725.6568641587651,1343.729530798902
dexqnah,ex11,486.79508777927185,1466.412377989677
dexqnah,ah11,517.1154075877284,1197.2148462175946
diNAHR,i13,272.8263616695725,2506.821470667187
diNAHR,ah33,644.4863684953227,1382.8005152268704
diNAHR2,i13,375.081152375276,2487.0403130156797
diNAHR2,ah33,468.583972079345,1341.0245624214156
diNAHR3,i13,273.84579868968973,2496.7198479165004
diNAHR3,ah33,664.6530670943396,1255.1477360916479
diVAHNXAHNAH,i13,371.04553467274627,2388.282852924612
diVAHNXAHNAH,ah33,614.5990900444452,1174.6330514574854
diVAHNXAHNAH,ah33,613.0997504196383,1250.7416931610253
diVAHNXAHNAH,ah33,451.3855047785918,1352.5472105272056
din,i11,429.73148671374906,2387.5892061256545
dizah,i11,329.69503791575266,2432.093481525366
dizah,ah11,589.6367492364402,1260.5869219545064
dushMAHN,u13,362.36086979716356,1645.4099196349625
dushMAHN,ah33,610.5888109889938,1345.6214735223614
dushMANAHT,u13,644.3066280298333,1665.3293826110375
dushMANAHT,a33,450.3328237985071,1600.616304309667
dushMANAHT,ah33,567.7341186700274,1359.56469963876
dushMANAHT2,u13,619.8561931995134,1983.2825030008644
dushMANAHT2,ah33,448.4648579678973,1557.0610510299102
dushMANAHT2,ah33,407.35035854996664,1491.290333158841
duzgun,u11,324.31712106554244,1893.14472770499
duzgun,u11,402.06330644507227,1990.7418852131764
duzgunleg,u11,457.12957288722305,2037.3115421758046
duzgunleg,u11,360.2223212790411,1720.8839910299866
duzgunleg,e11,466.29216432219334,2115.565593816564
duzulah,u11,311.64087398693414,2017.716740609686
duzulah,u11,377.6479184417542,1707.5185839036644
duzulah,ah11,643.9447426316113,1362.0110687287556
dxxrele,xx11,443.0773878025688,1842.7228709439048
dxxrele,e11,478.3867054456282,2096.931143072606
dxxrele,e11,577.8627336173317,2134.9826836051875
etROG,e13,469.3588521009645,2106.905817034845
etROG,o33,468.3535083720134,1122.484513979733
etROG2,e13,482.91733062388465,2048.505976826589
etROG2,o33,495.32042927388403,1119.8815713285794
exchah,ex11,406.75668009203963,1494.1697899496055
exchah,ah11,629.0478425082634,1428.8055653786473
exsteKAHN,ex13,468.0956319152569,1923.7670923892574
exsteKAHN,e13,451.9951116248275,1770.116627309021
exsteKAHN,ah33,538.7113054972527,1262.672353128508
faiTON,a13,675.1435363553405,1637.0761596107245
faiTON,i13,399.29204121728276,2145.5376762526134
faiTON,o33,490.8418354622028,952.4257518411034
faiTON,a13,628.5775782664214,1705.2727990304677
faiTON,i13,399.07431659792775,1847.9048319502745
faiTON,o33,492.3328549943732,1171.039447649725
fakurah,a11,549.1949146072382,2106.480080562057
fakurah,u11,336.4323635241711,1491.1659628167492
fakurah,ah11,566.7403524994597,1157.5333149351861
fandaBAHZ,a13,654.2201877211967,1520.236659758194
fandaBAHZ,a13,455.5965086254599,1286.4275532558552
fandaBAHZ,ah33,514.1165388497046,1344.9545356507142
fexnJAHN,ex13,570.194459942448,1393.6349343329496
fexnJAHN,ah33,514.9422099631608,1355.013151826681
fxxtu,xx11,372.93265564656747,1910.0197624064415
fxxtu,u11,390.41155537982473,2026.3040086482833
ghang,a11,720.1222162158144,1508.2609995263654
ghang,a11,570.9582719221106,1507.7811309721887
gilaNAHR,i13,354.83386698723075,2320.9283526550134
gilaNAHR,a13,532.5157645661682,1343.6295722454513
gilaNAHR,ah33,450.15065884911337,1230.8932135100613
gilaNAHR2,i13,353.5601084256063,2267.8017698296544
gilaNAHR2,a13,651.8158061124897,1507.4003773626873
gilaNAHR2,ah33,512.0851430248302,1276.8495543994404
gisanulah,i11,309.7777839411142,2386.017611717065
gisanulah,a11,515.4868774981863,1570.3434933562287
gisanulah,u11,363.2192957933145,1997.6586100264237
gisanulah,ah11,533.8197299676176,1194.8471629905453
gori3,o11,363.13641366238363,1890.8180787120657
gori3,i11,326.145998276284,2462.4350121773887
gxxrexshlah,xx11,461.5213619167381,1330.8673415932872
gxxrexshlah,ex11,464.65899255841026,1600.049366574366
gxxrexshlah,ah11,583.7903716045242,1133.3939672194392
hawe,a11,687.0691313466087,1744.4833122501627
hawe,e11,484.53012757113515,2082.934346105258
helaBAHZULAH,e13,469.7344846688113,1595.0577570825487
helaBAHZULAH,a13,431.906834414741,1393.099756803433
helaBAHZULAH,ah33,474.54793132875255,1312.6669837355146
helaBAHZULAH,u33,348.938717498707,956.0747747321744
helaBAHZULAH,ah33,574.5675272122862,1216.8282542684158
heyWAHN,ey13,397.352394674034,1984.3299885440406
heyWAHN,ah33,540.0805962632584,1125.1487697548255
iJAHRAH,i13,261.69858774827475,2287.5451769396586
iJAHRAH,ah33,510.3170639591935,1291.476799238364
iJAHRAH,ah33,563.0011233339677,1188.4948338689053
iJAHZAH,i13,261.7750832535364,2223.4948417551477
iJAHZAH,ah33,497.11470042007227,1302.1338559955539
iJAHZAH,ah33,571.4473584641972,1274.2686681237262
iYAHR,i13,294.61202943339595,2477.603159540692
iYAHR,ah33,593.0654131478045,1293.8373967482653
idah,i11,299.6632885132191,2305.013946139706
idah,ah11,597.4814861482063,1358.6432232250593
iman,i11,400.4058158506747,2480.9601439529047
iman,a11,623.2131841629279,1909.822257647834
iqah,i11,323.31611221844946,2348.0864821752402
iqah,ah11,601.3901735865345,1154.6155691919741
iqanulah,i11,404.68520853911076,2247.0464989961974
iqanulah,a11,646.889153405983,1809.0198839593459
iqanulah,u11,353.48387088099963,1470.1971168154382
iqanulah,ah11,565.3491051181683,1195.8292182714063
ishtah,i11,307.8461276784171,2173.026973726528
ishtah,ah11,607.2879287118445,1362.0648794076499
ixalah,i11,371.2294402072602,2180.0424737379844
ixalah,a11,732.3633870781973,1287.5474564627789
ixalah,ah11,647.9588662810219,1217.0814654092192
ixalah2,i11,351.8452645094246,2313.005713467613
ixalah2,a11,738.8494266885565,1301.5865610102499
ixalah2,ah11,601.8084007222482,1141.7651750443501
jeyRAHN,ey13,354.97963895540875,2459.2582502257765
jeyRAHN,ah33,432.0951783192683,1223.9477546023697
jeyRAHN2,ey13,382.2859558390365,2357.1209907514994
jeyRAHN2,ah33,461.70635925076766,1266.6177175103278
juwe,u11,305.0181977596126,1783.5634447113368
juwe,e11,501.973596507376,2158.99420866897
jxxwanqah,xx11,400.56263188231344,1233.816501006606
jxxwanqah,a11,528.3056540260746,1413.8474318800122
jxxwanqah,ah11,575.3154101833404,1197.9609549383517
jxxwanqah,a11,447.94331683034625,1198.3854249034055
jxxwanqah,ah11,596.1882292569123,1220.4583651349515
karpichah,a11,627.4328189480968,1976.5537257303035
karpichah,i11,314.62347307297443,2415.7872592362096
karpichah,ah11,553.6195271590224,1248.7237691900275
keryah,e11,517.8662958996447,1581.742459085331
keryah,i11,347.12760888000463,2458.327495033528
keryah,ah11,622.9921317258244,1378.2374841014625
kexmmah,ex11,538.7727615373335,1254.8839509774
kexmmah,ah11,703.0885658634725,1149.3665008388161
kxwah,ah11,542.5365148751126,1082.54705578405
lelah,e11,485.39189495376,2136.7887439267397
lelah,ah11,625.590407357733,1276.4782097032878
lele,e11,453.5342707571819,1937.5486087638544
lele,e11,486.72366328535975,1856.2802659982217
maNAH1,a13,847.397226794133,1673.4845373986877
maNAH1,ah33,574.3367382622489,1397.227975936929
machit,a11,471.6841802475496,1761.800004333306
machit,i11,341.8847777647629,2408.214257129787
machit,a11,571.4947841552334,1915.1654065613152
machit,i11,391.6493169746154,2256.2638794267887
malah,a11,655.7050626620352,1224.9739398126687
malah,ah11,649.0876221115752,1237.0763407256604
maqe,a11,726.1761795795068,1742.211515525133
maqe,e11,516.2498601612372,2156.621193088666
maroe2,a11,612.9339048240846,1786.1685396761163
maroe2,o11,409.72125036802134,1868.9835171343796
maroe2,e11,553.7702827292754,2252.7875929420807
maroe2,a11,568.9947919570318,1876.524879916525
maroe2,o11,421.5175553308077,1865.122815062858
maroe2,e11,513.5917864681193,2210.6688365171226
mexsalah,ex11,476.831151389261,1593.7605758881275
mexsalah,a11,747.4820998189109,1343.7947560898947
mexsalah,ah11,647.1639978125158,1221.5233303068615
mexsalah,ex11,440.989263963598,1419.456500534077
mexsalah,a11,740.3634446853678,1297.9707165897084
mexsalah,ah11,636.3561929826933,1124.07335973644
mexsalah2,ex11,565.8169709521625,1437.098664213392
mexsalah2,a11,770.5814635400345,1339.6709876903853
mexsalah2,ah11,583.879287794192,1074.3771889643033
mexshtuk,ex11,510.9092931234715,2387.9552467578937
mexshtuk,u11,363.22867991976614,1793.0220326157294
mexstana,ex11,387.60572539005364,1555.289526015713
mexstana,a11,586.3112663614746,1467.1368165139306
mexstana,a11,645.7528942883912,1355.7570898663505
mexstanah2,ex11,332.89586090444595,1758.7406449843395
mexstanah2,a11,643.2288054763966,1491.9372584333696
mexstanah2,ah11,533.0772085858108,1449.1237774497758
meyXAHNAH,ey13,490.1037217364902,2279.405306476754
meyXAHNAH,ah33,508.57823166769697,1234.1665968559828
meyXAHNAH,ah33,483.10200607005237,1284.2453584963896
miLAQE,i11,374.0733609141589,2275.280158915405
miLAQE,a11,701.0911531832962,1394.8824006975497
miLAQE,e11,540.5020933318558,2087.790272614212
molah,o11,405.5722479657734,1635.0640416036822
molah,ah11,627.7858894326727,1308.5764043247286
molah2,o11,425.01403013798915,1648.0772504367349
molah2,ah11,583.0229324279851,1219.5220149706558
mrele3,e11,501.0940681634351,2033.1583480785912
mrele3,e11,494.54154321094654,2046.377621222907
mushtari,u11,265.9909281909216,2120.1213235740333
mushtari,a11,501.6934234219879,1940.4470669470807
mushtari,i11,315.96187524738843,2585.0237901534824
mxxqi,xx11,456.65059696069994,1420.687966030901
mxxqi,i11,349.39954083080664,2526.418998934936
naJAHRAH,a13,539.6061204808865,1537.9202526983386
naJAHRAH,ah33,516.2387163304998,1224.3779173775251
naJAHRAH,ah33,603.5196202114241,1202.8654184711434
naJAHRAH2,a13,604.9921120299498,1612.5386591363128
naJAHRAH2,ah33,547.2150224937789,1335.639905990059
naJAHRAH2,ah33,587.6050158621466,1148.9782224094624
neshamah,e11,370.4639275276584,2185.039096643913
neshamah,a11,514.8890527407237,1383.776016591585
neshamah,ah11,457.78232738116566,1071.2200322652618
nigaRAHN,i13,374.1432714654172,2445.616069370188
nigaRAHN,a13,620.3848548644584,1560.4380498061141
nigaRAHN,ah33,428.2267891207875,1221.8510977081469
nishAHNQULAH,i13,373.07539333202226,2423.126497279549
nishAHNQULAH,ah33,434.544103573704,1497.6448677312653
nishAHNQULAH,u33,369.029566229328,798.9552269371177
nishAHNQULAH,ah33,491.056119471263,1141.7100587204236
nokar,o11,476.1730329517864,1952.3477501607858
nokar,a11,588.9118955028817,1913.6242372782406
noshi,o11,406.2016612652328,1799.294923326586
noshi,i11,361.3807858344541,2510.63362722457
noshi2,o11,489.77900167432824,1805.3798138627255
noshi2,i11,326.325881094481,2501.136456728674
oklah,o11,397.55376728914246,1511.842722103746
oklah,ah11,623.3032222533371,1226.9077673875624
ortug,o11,460.84017374169173,1403.0003738752441
ortug,u11,356.63451594681476,1847.8849883664282
pardin,a11,630.2932308054561,1817.9483198241262
pardin,i11,368.428516842301,2542.594699068548
pariSAHNULAH,a13,619.9661999910262,1709.6662713850167
pariSAHNULAH,i13,389.48055268669907,2093.193633240156
pariSAHNULAH,ah33,582.1087659751649,1353.8135846615685
pariSAHNULAH,u33,508.4813510575434,1026.7033657518286
pariSAHNULAH,ah33,544.7650236434423,1105.5674800454412
paroqe,a11,653.3369468044808,1782.0830970827262
paroqe,o11,466.46379988015144,1368.2374787890567
paroqe,e11,498.5963178290943,2059.2688636500816
patole,a11,565.7018491882956,1883.7239393864832
patole,o11,405.44370473471406,1741.140029241657
patole,e11,434.619346673835,2161.450325541238
patole2,a11,594.5005541216407,1981.9797948909923
patole2,o11,362.85071939180574,1743.7750944365846
patole2,e11,499.87181589026585,2201.8745000726376
pengaw,e11,409.4381425306994,2227.807672702412
pengaw,a11,596.6961860081411,2017.9200997804687
peshanah2,e11,423.6319776354097,2189.27960965656
peshanah2,ah11,650.0383532233247,1459.143193366892
peshanah2,ah11,394.5472831462182,1140.5519303272356
pexruq,ex11,383.438008075705,1552.0192975864095
pexruq,u11,398.2321273421575,1180.1527836007924
piWAHZAH,i13,346.878105656161,2210.160869278796
piWAHZAH,ah33,513.405363633563,1219.7950884220654
piWAHZAH,ah33,586.9458897806142,1277.433533105855
piWAHZE2,i13,349.92691546736927,2159.0424500556383
piWAHZE2,ah33,520.4166563418147,1155.5803432241278
